customer_unique_id,detected_by,models,frequency_orders,monetary_total_spend,avg_order_value,total_items_bought,recency_days,customer_tenure_days,avg_review_score,negative_review_ratio,num_payment_types_used,avg_installments,num_unique_categories,favorite_category
e9523749328fe82cd18a39f8611a69b9,2,Isolation Forest; One-Class SVM,2,607.39,303.695,2,178,60,5.0,0.0,1,2.0,2,small_appliances
165d93a9d1da194b47da42c9cf810ebd,2,Isolation Forest; One-Class SVM,2,604.79,302.395,2,409,78,4.5,0.0,1,13.5,2,bed_bath_table
35ecdf6858edc6427223b64804cf028e,2,Isolation Forest; One-Class SVM,5,603.9,120.78,7,200,238,3.7777777777777777,0.2222222222222222,1,9.11111111111111,5,sports_leisure
02e9109b7e0a985108b43e573b6afb23,2,Isolation Forest; One-Class SVM,3,602.73,200.91,5,157,171,4.2,0.0,1,1.0,2,bed_bath_table
a7657330b1c135f3acd420326e335b2c,2,Isolation Forest; One-Class SVM,4,601.28,150.32,7,344,172,4.444444444444445,0.0,2,7.666666666666667,1,fashion_bags_accessories
e226254ce0c6d5b7a7ef7218c9b5b518,2,Isolation Forest; One-Class SVM,3,600.62,200.20666666666668,4,162,338,5.0,0.0,2,6.4,2,sports_leisure
5212c50e79fe1349b9894f6508b401d8,2,Isolation Forest; LOF,1,598.25,598.25,2,57,0,5.0,0.0,1,1.0,2,bed_bath_table
26d1b63e9b8478f84f87188c4877049e,2,Isolation Forest; One-Class SVM,2,597.22,298.61,3,436,32,5.0,0.0,1,9.666666666666666,2,sports_leisure
1ba713c8258f756279a049018ce01177,2,Isolation Forest; One-Class SVM,2,593.97,296.985,2,280,353,3.0,0.5,2,7.75,1,housewares
bbf65e7823171a84e70a495dd6c34ceb,2,Isolation Forest; One-Class SVM,2,591.98,295.99,4,126,298,5.0,0.0,1,1.0,3,health_beauty
6c70bee45f245a4ebeddb2ece21b567d,2,Isolation Forest; One-Class SVM,2,586.37,293.185,2,471,60,3.0,0.5,1,10.0,1,sports_leisure
ca994abc57b0bd7981d91d0061b3d8d6,2,Isolation Forest; One-Class SVM,3,586.3000000000001,195.43333333333337,3,423,38,2.8,0.4,2,1.0,2,bed_bath_table
8dfbc9064378d19ac99a21ac353072d7,2,Isolation Forest; One-Class SVM,2,584.6800000000001,292.34000000000003,3,363,43,5.0,0.0,1,7.333333333333333,1,stationery
125740359669fa63858476105a5d523d,2,Isolation Forest; One-Class SVM,2,584.56,292.28,3,451,137,5.0,0.0,2,1.0,1,food
4092bf290aa60e4f2d4a0dcc2f38c954,2,Isolation Forest; One-Class SVM,2,583.77,291.885,3,115,454,3.0,0.6666666666666666,1,1.0,1,computers_accessories
c893e6fe915add1b28ef934048f0023e,2,Isolation Forest; One-Class SVM,2,583.3199999999999,291.65999999999997,2,107,135,5.0,0.0,1,8.0,2,housewares
359bacb2b5c52b4287667a7bc6c7bc63,2,Isolation Forest; One-Class SVM,2,580.9,290.45,3,521,28,2.6666666666666665,0.6666666666666666,1,1.0,1,computers_accessories
73a218a376e1c8e6a31799484fe514b8,2,Isolation Forest; LOF,2,579.6,289.8,7,182,17,1.5714285714285714,0.8571428571428571,1,8.714285714285714,1,furniture_decor
d26c616e241736e0c1c1ab14150239e7,2,Isolation Forest; One-Class SVM,3,578.08,192.69333333333336,3,156,75,1.5,1.0,2,1.0,2,bed_bath_table
99bf2e03eb1ef8f29fd57ad10fd75e48,2,Isolation Forest; One-Class SVM,2,574.36,287.18,2,169,32,1.5,1.0,1,6.0,2,housewares
3c5e1130694632f44051b23fd86ad9e2,2,Isolation Forest; One-Class SVM,2,573.45,286.725,3,185,353,2.3333333333333335,0.6666666666666666,1,5.333333333333333,2,furniture_bedroom
87914dda99d76004bfd05778028fa7e8,2,Isolation Forest; One-Class SVM,2,571.54,285.77,2,275,45,4.5,0.0,1,1.0,2,costruction_tools_garden
9d42d5ee226121b6dc867197ce0529cc,2,Isolation Forest; One-Class SVM,2,570.3,285.15,2,117,52,4.5,0.0,1,6.5,2,baby
e0c99ffdcd8891130985ac90cd2d8eec,2,Isolation Forest; One-Class SVM,3,566.89,188.96333333333334,3,387,68,5.0,0.0,2,1.25,3,toys
4c93744516667ad3b8f1fb645a3116a4,2,Isolation Forest; One-Class SVM,2,565.88,282.94,2,368,30,5.0,0.0,2,1.0,2,sports_leisure
e4d18909afd252a0289765acc614d3e0,2,Isolation Forest; One-Class SVM,2,564.08,282.04,2,100,283,2.0,1.0,1,5.5,2,bed_bath_table
336421b86cc4259a58106da261e0e000,2,Isolation Forest; One-Class SVM,2,562.8199999999999,281.40999999999997,4,527,68,5.0,0.0,1,1.0,1,housewares
e90dc9258e140b61728e3745eacb26fe,2,Isolation Forest; LOF,1,561.53,561.53,2,71,0,5.0,0.0,1,1.0,2,bed_bath_table
cd86f2b40a6183a8212f9053bb0aaf8a,2,Isolation Forest; One-Class SVM,2,559.31,279.655,3,213,30,1.0,1.0,1,1.0,1,computers_accessories
ec7f1811826ab04a27a92197bc40c888,2,Isolation Forest; One-Class SVM,4,556.94,139.235,5,303,46,4.8,0.0,1,4.2,3,sports_leisure
64df076fb557552498049bb07ed1cd5f,2,Isolation Forest; LOF,3,554.24,184.74666666666667,8,161,14,5.0,0.0,1,1.0,2,housewares
4bbaf6f7a10a7e26a8777aa5cb6d5864,2,Isolation Forest; One-Class SVM,3,554.09,184.6966666666667,7,215,404,4.428571428571429,0.0,1,3.4285714285714284,3,bed_bath_table
240f980f7c03e873c538e86792646919,2,Isolation Forest; One-Class SVM,2,553.8,276.9,2,71,29,4.0,0.0,1,1.0,1,telephony
c9b3b24308b1a4587ffa3e60fafc2b1f,2,Isolation Forest; One-Class SVM,3,553.15,184.38333333333333,3,346,228,5.0,0.0,2,2.3333333333333335,2,computers_accessories
4dff4725813168461eb3e5e9f807d66a,2,Isolation Forest; LOF,1,545.51,545.51,1,52,0,5.0,0.0,1,1.0,0,
cd0e1d42225b7f4cf78a382e4f57e704,2,Isolation Forest; One-Class SVM,2,543.87,271.935,2,116,97,4.0,0.0,1,4.5,2,auto
f0e310a6839dce9de1638e0fe5ab282a,2,Isolation Forest; One-Class SVM,6,540.69,90.11500000000001,6,196,320,4.5,0.16666666666666666,2,2.0,2,bed_bath_table
a72a2d4e19868dba726c0e6f49198c7e,2,Isolation Forest; One-Class SVM,3,538.33,179.44333333333336,3,65,311,3.0,0.3333333333333333,1,7.0,3,fashion_bags_accessories
821e75291b1ad362e614c0ea79fc95a6,2,Isolation Forest; One-Class SVM,3,537.44,179.14666666666668,3,87,90,5.0,0.0,1,3.0,1,health_beauty
d4b16abcbf4fef343e97337ca2b9dc1e,2,Isolation Forest; LOF,1,535.05,535.05,0,607,0,1.0,1.0,2,5.5,0,
02a2a0a9627a062602de754d75038ce4,2,Isolation Forest; One-Class SVM,1,532.49,532.49,1,70,0,,0.0,1,8.0,1,small_appliances
0e4d012fac3d20c033e0284fb6d2ea6a,2,Isolation Forest; One-Class SVM,2,532.48,266.24,5,57,113,5.0,0.0,2,1.6,3,garden_tools
7e1681f9bb31800364869a2cdbe289db,2,Isolation Forest; One-Class SVM,3,532.44,177.48000000000002,6,247,83,1.0,0.42857142857142855,1,1.0,2,furniture_decor
f7ea4eef770a388bd5b225acfc546604,2,LOF; One-Class SVM,1,528.78,528.78,14,239,0,1.0,1.0,1,6.0,1,telephony
54ed3f082c9e7725a0e26e9e682fc825,2,Isolation Forest; One-Class SVM,2,524.8199999999999,262.40999999999997,2,278,44,3.0,0.5,1,4.5,2,cool_stuff
8194a6cea93c5c653e7956f0b962b5f7,2,Isolation Forest; One-Class SVM,2,524.77,262.385,2,235,33,4.5,0.0,1,1.0,2,bed_bath_table
be09f3273b8ef531c15a9ea93d1b6280,2,LOF; One-Class SVM,1,524.28,524.28,8,261,0,4.0,0.0,1,1.0,1,bed_bath_table
87b3f231705783eb2217e25851c0a45d,2,LOF; One-Class SVM,2,523.12,261.56,2,167,572,3.5,0.5,1,8.0,2,furniture_decor
b7b162291adff744d6f3c6450557ffee,2,Isolation Forest; One-Class SVM,3,519.24,173.08,3,83,368,4.75,0.0,1,4.75,2,bed_bath_table
0a61b571f594b6919601bcf3380da7f7,2,Isolation Forest; One-Class SVM,3,518.02,172.67333333333332,3,278,154,4.333333333333333,0.0,1,7.333333333333333,1,pet_shop
c7c19110042036e6266adc998cbf1289,2,Isolation Forest; One-Class SVM,3,515.55,171.85,4,75,281,4.75,0.0,1,6.0,2,luggage_accessories
ac987d464574ee0f743f9b630f937a27,2,Isolation Forest; One-Class SVM,3,515.37,171.79,3,382,106,5.0,0.0,1,3.3333333333333335,1,food
f8bc1d81f395f6239a2a5ab1b9edf1ab,2,Isolation Forest; One-Class SVM,3,515.1,171.70000000000002,5,59,317,5.0,0.0,1,1.8,4,garden_tools
ad97668eed5826a5d800b15351bea269,2,Isolation Forest; One-Class SVM,2,514.67,257.335,3,108,123,4.0,0.0,1,4.666666666666667,2,office_furniture
0621c2a5979d3e887ae519620cbe2926,2,Isolation Forest; One-Class SVM,2,514.49,257.245,3,434,61,1.0,1.0,1,1.0,1,computers_accessories
788313d21c3507fe890921f6e17aa679,2,Isolation Forest; One-Class SVM,2,508.06,254.03,1,77,147,2.5,0.5,2,1.5,1,watches_gifts
5ad84888519e10ff52d8af00641d41bc,2,Isolation Forest; One-Class SVM,2,507.94,253.97,2,76,62,5.0,0.0,2,2.5,1,furniture_decor
346534c8088852932d947f4b8fea3959,2,Isolation Forest; One-Class SVM,2,507.76,253.88,2,449,49,2.3333333333333335,0.6666666666666666,2,4.666666666666667,1,musical_instruments
b896655e2083a1d76b7b85df8fc86e40,2,Isolation Forest; One-Class SVM,4,507.05999999999995,126.76499999999999,4,104,283,5.0,0.0,1,1.0,1,sports_leisure
0dc81b520ef7db9cb44bb075e129dcf8,2,Isolation Forest; One-Class SVM,2,504.95000000000005,252.47500000000002,4,122,142,2.25,0.75,1,1.0,1,office_furniture
4d7b6c39aa3c7b53acb8058e4094a593,2,Isolation Forest; One-Class SVM,2,502.74,251.37,3,53,187,1.6666666666666667,0.6666666666666666,1,2.3333333333333335,1,health_beauty
987fadd385777d8f27edac709bc9fb61,2,Isolation Forest; One-Class SVM,2,502.25,251.125,7,329,49,3.2857142857142856,0.42857142857142855,1,4.571428571428571,1,furniture_decor
0df55f5accedda71bda8f4c7f590951f,2,Isolation Forest; One-Class SVM,2,501.44,250.72,3,245,72,4.0,0.0,1,3.6666666666666665,2,stationery
0a609db8d244100909a15d65eadf8539,2,Isolation Forest; One-Class SVM,3,501.16,167.05333333333334,4,365,71,2.0,0.75,1,4.0,2,bed_bath_table
9d508f9fe2600ccc19e894431d968e73,2,Isolation Forest; LOF,1,500.0,500.0,1,72,0,5.0,0.0,2,2.0,1,musical_instruments
a2d8125361b16f316df65f4603b88e23,2,Isolation Forest; One-Class SVM,2,498.21999999999997,249.10999999999999,3,222,56,5.0,0.0,2,1.0,2,construction_tools_safety
49e6749fd8bf4a9218457eb19a92e200,2,Isolation Forest; One-Class SVM,2,497.84000000000003,248.92000000000002,2,317,232,5.0,0.0,2,2.0,2,furniture_decor
5dbba6c01268a8ad43f79157bf4454a0,2,Isolation Forest; One-Class SVM,2,496.87,248.435,2,242,91,3.5,0.0,1,5.5,2,furniture_decor
7fb211f99a01b4971fd1e07e3a256458,2,Isolation Forest; One-Class SVM,2,496.55,248.275,2,86,266,3.0,0.5,1,1.0,2,health_beauty
f8c74f26f568c1b52cd212e700e977df,2,Isolation Forest; One-Class SVM,2,496.29999999999995,248.14999999999998,2,190,36,1.0,1.0,1,6.0,1,fashion_shoes
0e06af8004ffd01a3461e768f9f659aa,2,Isolation Forest; One-Class SVM,2,495.53,247.765,2,333,75,5.0,0.0,1,3.0,2,construction_tools_construction
f25c82f041560f45f4a408157ff3a5de,2,Isolation Forest; One-Class SVM,2,495.25,247.625,3,85,233,3.6666666666666665,0.0,1,1.0,1,computers_accessories
e8bab621313ad2a3c0ce8e3a023ff9bb,2,Isolation Forest; One-Class SVM,2,492.26,246.13,2,392,127,,0.0,1,3.0,1,health_beauty
4f2029f4e7aea8455f5c1cb9de0b7ccd,2,Isolation Forest; One-Class SVM,2,491.63,245.815,2,391,47,5.0,0.0,1,7.0,1,home_confort
4e65032f1f574189fb793bac5a867bbc,2,Isolation Forest; One-Class SVM,5,490.41,98.08200000000001,6,126,444,5.0,0.0,1,4.333333333333333,4,auto
221ae88140600106a982acb69a0add50,2,Isolation Forest; One-Class SVM,2,489.99,244.995,2,219,36,2.0,0.5,1,3.5,1,sports_leisure
a8060584a077038962852f3184a4571e,2,Isolation Forest; LOF,2,488.76,244.38,2,76,2,5.0,0.0,1,3.5,2,garden_tools
d08c29302907086e8fe823369542f3ae,2,Isolation Forest; One-Class SVM,2,488.46,244.23,4,56,403,2.5,0.5,1,5.5,3,audio
ec441c1966bfa602976763f330fc5168,2,Isolation Forest; One-Class SVM,2,487.67999999999995,243.83999999999997,5,189,85,2.2,0.6,1,1.0,1,computers_accessories
7582a5a77fc2976628f46a13ec91b375,2,LOF; One-Class SVM,1,485.94,485.94,13,189,0,3.0,0.0,1,1.0,1,telephony
97e5501feb2532ef0e124d2dc4e86537,2,Isolation Forest; One-Class SVM,2,485.90999999999997,242.95499999999998,3,132,107,5.0,0.0,1,1.0,2,fashion_bags_accessories
f9b5d3c8bd2dc9c26ff00bde73171554,2,Isolation Forest; One-Class SVM,2,485.38,242.69,2,87,151,5.0,0.0,1,10.0,2,bed_bath_table
cb57be427d5e8c06c10cdd1540df1e00,2,Isolation Forest; One-Class SVM,2,485.23,242.615,2,318,126,3.0,0.5,1,9.0,2,perfumery
bfe14bfa136397036c4fd0cade75c68c,2,Isolation Forest; One-Class SVM,2,484.54,242.27,2,77,177,5.0,0.0,1,4.0,1,garden_tools
c1d43ef6f70aff50201a1b882176a346,2,Isolation Forest; One-Class SVM,2,484.29999999999995,242.14999999999998,3,536,25,1.6666666666666667,0.6666666666666666,1,10.0,1,bed_bath_table
c937a5d7fe89380c128d9b8746495474,2,Isolation Forest; One-Class SVM,2,483.25,241.625,2,265,51,5.0,0.0,2,1.0,2,office_furniture
25a1ad8a564d758f233c587cc657aa4b,2,Isolation Forest; One-Class SVM,2,482.52,241.26,2,157,277,5.0,0.0,2,4.0,2,auto
26a6e3e036636ef1d5636f98b66094cc,2,Isolation Forest; One-Class SVM,3,480.52,160.17333333333332,3,121,153,5.0,0.0,1,1.0,2,sports_leisure
2ddc001b620bd90d0f4378cfde1db887,2,Isolation Forest; One-Class SVM,4,479.69,119.9225,4,197,186,5.0,0.0,3,1.4,2,housewares
f121995493925a5ef0b46a13f594e0ab,2,Isolation Forest; One-Class SVM,2,477.64,238.82,2,274,155,5.0,0.0,2,1.5,2,fixed_telephony
d75a854dd5534f42bfac3299ac2d0b33,2,Isolation Forest; One-Class SVM,2,476.27,238.135,4,218,303,4.0,0.25,1,10.0,2,furniture_decor
d0175fc564515a47e95bcfdf40e6bc07,2,Isolation Forest; One-Class SVM,2,474.61,237.305,2,127,261,3.5,0.5,1,6.0,2,health_beauty
ddcbd9c87bce192fc14812129a7894da,2,Isolation Forest; One-Class SVM,2,470.2,235.1,2,201,45,5.0,0.0,2,1.5,2,bed_bath_table
5192c897072033288df55bd01b0e5737,2,Isolation Forest; One-Class SVM,2,469.39,234.695,1,88,230,5.0,0.0,1,6.0,1,audio
b52b8debdefe66d4c0d7f44d9b4ff088,2,Isolation Forest; One-Class SVM,2,469.12,234.56,3,72,138,2.0,0.6666666666666666,1,1.6666666666666667,2,office_furniture
e6615c36920f67f15822a79168d7d32d,2,Isolation Forest; One-Class SVM,1,468.11,468.11,0,50,0,3.0,0.0,1,1.0,0,
7a1de9bde89aedca8c5fbad489c5571c,2,Isolation Forest; One-Class SVM,2,467.0,233.5,3,320,100,2.3333333333333335,0.6666666666666666,1,2.6666666666666665,2,housewares
8fdb30046559b506b2ea1588cdfded0d,2,Isolation Forest; One-Class SVM,2,464.13,232.065,2,85,394,3.0,0.5,1,2.0,2,sports_leisure
b495d807ccbd38ea1be486a826c88008,2,Isolation Forest; One-Class SVM,3,464.07,154.69,3,105,218,3.6666666666666665,0.3333333333333333,1,4.0,2,housewares
155af62b6c947689a67af5c16acd5c55,2,Isolation Forest; One-Class SVM,2,463.72,231.86,2,245,65,4.0,0.0,2,1.5,1,bed_bath_table
b4b0901bb872cf9972b32a05733b3394,2,Isolation Forest; One-Class SVM,2,463.28999999999996,231.64499999999998,2,81,78,5.0,0.0,1,6.0,2,construction_tools_construction
b5d391e8447d5ae0f8b852be83249e07,2,Isolation Forest; LOF,2,460.37,230.185,2,64,0,4.0,0.0,1,7.0,2,construction_tools_lights
c297bb9230dc3152522d0c2b4caa7a1a,2,Isolation Forest; One-Class SVM,2,460.27,230.135,2,238,79,5.0,0.0,1,5.0,2,audio
c45ece361aab055ea6c55b61eb2d99c0,2,Isolation Forest; One-Class SVM,2,459.05,229.525,3,381,127,4.0,0.0,1,7.666666666666667,2,perfumery
ebd6ab952b5135af7e9544f40a3c7e64,2,Isolation Forest; LOF,1,457.38,457.38,2,81,0,5.0,0.0,1,1.0,0,
7311b47a208b4f5af09ccc62fafea9e2,2,Isolation Forest; One-Class SVM,2,456.28999999999996,228.14499999999998,3,321,69,5.0,0.0,1,1.0,3,auto
85963fd37bfd387aa6d915d8a1065486,2,LOF; One-Class SVM,1,455.86,455.86,2,246,0,5.0,0.0,2,1.3333333333333333,1,agro_industry_and_commerce
941590fb8aef66b3a8352fe7c691879e,2,Isolation Forest; One-Class SVM,2,455.61,227.805,3,129,153,3.0,0.6666666666666666,1,7.0,2,bed_bath_table
86b3fe2ecd895fa35d303e2a49b3130b,2,Isolation Forest; One-Class SVM,2,455.53000000000003,227.76500000000001,5,131,56,3.4,0.0,1,2.6,2,bed_bath_table
4ef6c02126b21225e011b242f9f79c6f,2,Isolation Forest; One-Class SVM,2,454.81,227.405,2,309,206,4.666666666666667,0.0,2,1.3333333333333333,2,sports_leisure
6345e3b3ba5ee47685e29ec5febc8155,2,Isolation Forest; One-Class SVM,2,452.83000000000004,226.41500000000002,2,179,71,5.0,0.0,2,1.0,2,housewares
012452d40dafae4df401bced74cdb490,2,Isolation Forest; One-Class SVM,2,452.83,226.415,2,157,329,4.666666666666667,0.0,2,5.333333333333333,2,health_beauty
e9b87dccd9c326a3325385087eb0150c,2,Isolation Forest; One-Class SVM,3,451.83,150.60999999999999,4,377,133,5.0,0.0,1,2.5,2,sports_leisure
bcf0a5f0f3ec8639f940749aab360d8f,2,Isolation Forest; One-Class SVM,2,451.72,225.86,3,379,91,2.3333333333333335,0.6666666666666666,1,6.333333333333333,3,bed_bath_table
74cb1ad7e6d5674325c1f99b5ea30d82,2,Isolation Forest; One-Class SVM,5,451.17,90.23400000000001,5,198,217,5.0,0.0,1,4.0,5,garden_tools
e8001d7ab27230c1f2fb39aa63aea136,2,Isolation Forest; One-Class SVM,2,449.15999999999997,224.57999999999998,2,129,92,5.0,0.0,1,7.5,2,fashion_shoes
549a24530925587e2faddb35f667e458,2,Isolation Forest; One-Class SVM,3,448.5,149.5,3,77,409,4.666666666666667,0.0,1,7.666666666666667,3,christmas_supplies
f6dc4789e4669873c35f8f92fdbed89f,2,Isolation Forest; One-Class SVM,2,448.30999999999995,224.15499999999997,3,70,86,5.0,0.0,2,7.0,2,bed_bath_table
8d6512fa0e1c5cdbd789b956de79fe2f,2,Isolation Forest; One-Class SVM,2,446.49,223.245,2,503,53,3.0,0.5,1,1.0,1,sports_leisure
969e62a47aec03c735127e6f11ad6564,2,Isolation Forest; One-Class SVM,2,446.32,223.16,4,472,55,5.0,0.0,1,9.25,2,furniture_decor
a253d10c681ebc4ee987907d2fd156ce,2,Isolation Forest; One-Class SVM,2,445.87,222.935,2,157,48,4.5,0.0,1,1.0,2,air_conditioning
688d5274462f91fa0332582b748ce41d,2,Isolation Forest; One-Class SVM,2,444.17,222.085,2,280,303,2.5,0.5,2,1.0,2,consoles_games
ce9f8b9c31d83341764708396ac7e38b,2,LOF; One-Class SVM,1,441.72,441.72,12,373,0,5.0,0.0,1,1.0,1,housewares
151e9edb34867eaece4d6e7ae188f261,2,Isolation Forest; One-Class SVM,2,439.53999999999996,219.76999999999998,2,119,76,3.0,0.5,1,6.0,2,musical_instruments
9689908caf4de73724feed92175d867a,2,Isolation Forest; One-Class SVM,3,439.39,146.46333333333334,4,76,162,4.0,0.25,1,8.5,3,bed_bath_table
281e1e72207e518c29b249a1361a775d,2,Isolation Forest; One-Class SVM,2,437.66999999999996,218.83499999999998,2,447,80,5.0,0.0,1,6.0,2,air_conditioning
15eb6c5aa4aa23cbdb42e119220d23ec,2,Isolation Forest; One-Class SVM,2,436.88,218.44,2,364,26,5.0,0.0,1,10.0,2,cool_stuff
eb0fcaffdcd9a3e46e7eb9c4bee90cd2,2,Isolation Forest; LOF,1,436.68,436.68,1,63,0,4.0,0.0,2,1.0,1,home_appliances_2
e016365b624d1755f3e2d0e8f1631ebb,2,Isolation Forest; One-Class SVM,3,435.57,145.19,3,243,270,3.4,0.4,1,2.6,2,health_beauty
9b352d0736779ff0e21fcbd59a7141b3,2,Isolation Forest; One-Class SVM,2,435.45000000000005,217.72500000000002,2,71,22,1.0,0.5,1,1.0,1,bed_bath_table
21560f93adbd9ada040a40909ac8619d,2,Isolation Forest; One-Class SVM,2,434.27,217.135,4,335,87,4.5,0.0,1,3.0,2,bed_bath_table
124ef8d5acc80858c69d34e3e08b572d,2,Isolation Forest; One-Class SVM,2,432.74,216.37,2,90,328,3.5,0.5,2,4.0,2,health_beauty
8597b390850fe72e108d53f42ca64846,2,Isolation Forest; One-Class SVM,2,431.97,215.985,2,482,32,4.0,0.0,1,1.0,2,housewares
2cf396c9e24e7627ff042cccb209b9e6,2,Isolation Forest; One-Class SVM,2,429.29999999999995,214.64999999999998,2,394,39,3.5,0.5,1,4.0,2,baby
d3359a56d96666ac0c21bb01e7a61c95,2,Isolation Forest; One-Class SVM,4,428.38,107.095,7,210,208,4.5,0.0,1,7.625,3,fashio_female_clothing
7305430719d715992b00be82af4a6aa8,2,Isolation Forest; One-Class SVM,4,426.59000000000003,106.64750000000001,4,63,400,5.0,0.0,2,3.0,3,bed_bath_table
a0abd26659c9914690cbd3320d39fd96,2,Isolation Forest; One-Class SVM,4,426.12,106.53,5,117,391,5.0,0.0,1,4.6,4,stationery
61f8e187caf6984fb1fd9d3bc8ba9525,2,LOF; One-Class SVM,1,425.94,425.94,1,60,0,5.0,0.0,1,20.0,1,health_beauty
52597838f6c178b19b961b068d048c71,2,Isolation Forest; One-Class SVM,2,425.54,212.77,4,414,98,5.0,0.0,1,1.0,1,computers_accessories
8e0275b5c7fb6f05e312a1079a674410,2,Isolation Forest; One-Class SVM,2,425.46000000000004,212.73000000000002,3,315,170,2.0,0.6666666666666666,1,4.333333333333333,1,bed_bath_table
0c1201c04330536234aaa49b396745d4,2,Isolation Forest; One-Class SVM,2,425.44,212.72,2,74,192,3.5,0.0,1,2.0,2,home_construction
8746f1ba2e19bcf8bc03a946a0923d78,2,Isolation Forest; One-Class SVM,2,425.13,212.565,2,319,42,5.0,0.0,1,7.0,2,office_furniture
ddeb6f3566dcf17cb455271ac103a73f,2,Isolation Forest; One-Class SVM,2,424.49,212.245,2,260,28,4.5,0.0,1,7.0,2,housewares
0abee71cd257861a0944e2a81cea4a50,2,Isolation Forest; One-Class SVM,2,423.86,211.93,4,326,258,4.25,0.0,1,1.75,2,bed_bath_table
494e887fef923d79982b3c0e1ab49cdd,2,Isolation Forest; One-Class SVM,2,423.44000000000005,211.72000000000003,2,81,156,3.6666666666666665,0.0,2,5.333333333333333,2,construction_tools_safety
e11a1b428e150830944b665cb6b2d5da,2,Isolation Forest; One-Class SVM,2,421.47,210.735,3,303,52,2.3333333333333335,0.6666666666666666,1,7.333333333333333,1,garden_tools
935b9c5a3162185f88dac06d8d08d623,2,Isolation Forest; One-Class SVM,3,421.32000000000005,140.44000000000003,3,167,36,5.0,0.0,1,5.333333333333333,1,watches_gifts
ef7e46f747646b6129094dc3f4155488,2,Isolation Forest; LOF,1,421.2,421.2,1,84,0,5.0,0.0,2,3.0,1,housewares
57ab30ac5f9bf8b1e23bb1732aabc91d,2,Isolation Forest; One-Class SVM,1,419.79,419.79,0,78,0,1.0,1.0,1,1.0,0,
9cc5a07f169a1606fd347a56683e6ea6,2,Isolation Forest; One-Class SVM,4,419.25,104.8125,4,57,251,5.0,0.0,2,1.0,2,health_beauty
d366cfc097d250c153a712cebfc7d94a,2,Isolation Forest; One-Class SVM,2,418.93,209.465,4,255,29,1.0,1.0,1,10.0,3,perfumery
eb4520b16c32518b6615f2d50f1be1bb,2,Isolation Forest; One-Class SVM,2,418.68,209.34,4,84,435,4.0,0.0,1,9.0,2,housewares
5b3186d7cf904f2f9369aec26faba4d2,2,Isolation Forest; One-Class SVM,3,418.21000000000004,139.40333333333334,3,328,64,5.0,0.0,1,6.0,2,health_beauty
c1977e8e3ea0900e70cd1dd70123d382,2,Isolation Forest; One-Class SVM,2,417.17,208.585,4,318,39,5.0,0.0,1,4.5,2,bed_bath_table
50cd97d731f3f5e3f321673c2671a23d,2,Isolation Forest; One-Class SVM,3,416.39,138.79666666666665,3,302,96,5.0,0.0,2,2.25,1,sports_leisure
ead394416d4f85207932cc124eb145e2,2,Isolation Forest; One-Class SVM,2,416.36,208.18,2,318,33,5.0,0.0,1,2.5,2,small_appliances
934e91b0e98dbbeb3649cb1091cca051,2,Isolation Forest; One-Class SVM,2,415.40999999999997,207.70499999999998,2,330,262,1.0,1.0,1,8.0,2,construction_tools_construction
3fdc39171d444e1a1cd4da98ac2e4adb,2,Isolation Forest; One-Class SVM,2,414.94,207.47,2,189,42,1.0,1.0,1,4.5,1,health_beauty
c1ee153508c6b785b491443a95ff364e,2,Isolation Forest; One-Class SVM,1,414.04,414.04,0,35,0,1.0,1.0,1,1.0,0,
730e4b7ede33b484516435d39ab4dc49,2,Isolation Forest; One-Class SVM,2,413.97,206.985,2,498,112,1.0,1.0,2,2.5,2,computers_accessories
b351ac91ab0ef29bae6da7fbc05959c0,2,Isolation Forest; One-Class SVM,1,412.64,412.64,0,61,0,1.0,1.0,1,1.0,0,
b2c913a0723c7737e11067861e061913,2,Isolation Forest; One-Class SVM,2,410.9,205.45,4,94,167,3.0,0.5,1,3.0,2,construction_tools_construction
ed4c785e11a78a73c48fa3af98008292,2,Isolation Forest; One-Class SVM,2,409.70000000000005,204.85000000000002,5,152,311,5.0,0.0,1,1.0,3,garden_tools
da2b78576894a7f95d45bfd20250cc54,2,Isolation Forest; One-Class SVM,3,408.7,136.23333333333332,3,318,292,3.6666666666666665,0.0,1,6.666666666666667,3,furniture_decor
08c07c761592a71b85136aa4fe76a6f4,2,Isolation Forest; One-Class SVM,3,405.03,135.01,3,195,238,5.0,0.0,1,2.3333333333333335,2,health_beauty
bcc9a08b533971412be737fd5bd918b3,2,Isolation Forest; One-Class SVM,2,404.2,202.1,2,324,184,3.0,0.5,1,6.5,2,books_general_interest
35b45b906d1450b3540dc96692f58583,2,Isolation Forest; One-Class SVM,2,404.14,202.07,3,112,382,4.333333333333333,0.0,1,1.0,2,furniture_living_room
339c527109c4c03e8e09bd4b593dab5f,2,Isolation Forest; One-Class SVM,2,403.99,201.995,2,386,184,5.0,0.0,2,4.5,2,cool_stuff
8cd6f80d3c3994e2060d46ec07ff0b0a,2,Isolation Forest; One-Class SVM,3,403.84999999999997,134.61666666666665,3,66,212,4.333333333333333,0.0,1,2.3333333333333335,3,auto
a2b7188b91416738f3f713f6e107f276,2,Isolation Forest; One-Class SVM,2,403.53999999999996,201.76999999999998,3,240,124,4.666666666666667,0.0,1,4.0,2,cool_stuff
